date, leftPanel, pair, rightPanel
06/12/2015, 288, 83,788
07/12/2015, 579, 13,300
08/12/2015, 348, 59,478
09/12/2015, 578, 08,468
10/12/2015, 680, 45,690
11/12/2015, 244, 04,248
12/12/2015, 279, 81,678
13/12/2015, 578, 01,119
14/12/2015, 357, 53,490
15/12/2015, 789, 49,270
16/12/2015, 234, 91,245
17/12/2015, 680, 40,677
18/12/2015, 579, 11,137
19/12/2015, 278, 71,344
20/12/2015, 168, 59,469
21/12/2015, 479, 05,348
22/12/2015, 127, 02,589
23/12/2015, 226, 06,790
24/12/2015, 780, 56,457
25/12/2015, 455, 43,148
26/12/2015, 378, 81,236
27/12/2015, 158, 43,120
28/12/2015, 789, 46,600
29/12/2015, 137, 18,134
30/12/2015, 356, 46,349
31/12/2015, 179, 73,346
01/01/2016, 389, 08,990
02/01/2016, 489, 15,357
03/01/2016, 260, 82,390
04/01/2016, 240, 68,459
05/01/2016, 256, 31,119
06/01/2016, 356, 47,269
07/01/2016, 689, 30,127
08/01/2016, 126, 97,115
09/01/2016, 890, 77,566
10/01/2016, 338, 48,369
11/01/2016, 566, 76,259
12/01/2016, 457, 67,340
13/01/2016, 168, 52,246
14/01/2016, 139, 39,559
15/01/2016, 170, 88,279
16/01/2016, 478, 96,600
17/01/2016, 135, 91,489
18/01/2016, 249, 59,478
19/01/2016, 469, 99,126
20/01/2016, 669, 17,124
21/01/2016, 460, 05,780
22/01/2016, 280, 01,669
23/01/2016, 340, 77,449
24/01/2016, 336, 28,279
25/01/2016, 456, 55,366
26/01/2016, ***, **,***
27/01/2016, 346, 34,347
28/01/2016, 168, 55,230
29/01/2016, 479, 09,469
30/01/2016, 368, 70,578
31/01/2016, 788, 39,135
01/02/2016, 267, 57,223
02/02/2016, 457, 66,367
03/02/2016, 157, 33,120
04/02/2016, 189, 86,240
05/02/2016, 240, 62,480
06/02/2016, 448, 61,290
07/02/2016, 457, 65,249
08/02/2016, 112, 43,346
09/02/2016, 247, 31,588
10/02/2016, 557, 77,269
11/02/2016, 223, 73,256
12/02/2016, 114, 66,277
13/02/2016, 458, 72,345
14/02/2016, 150, 64,356
15/02/2016, 178, 66,277
16/02/2016, 130, 48,134
17/02/2016, 368, 75,140
18/02/2016, 380, 10,488
19/02/2016, 339, 52,336
20/02/2016, 399, 15,780
21/02/2016, 129, 24,167
22/02/2016, 268, 62,480
23/02/2016, 380, 12,110
24/02/2016, 190, 04,257
25/02/2016, 368, 79,568
26/02/2016, 167, 41,128
27/02/2016, 289, 94,356
28/02/2016, 460, 03,139
07/03/2016, 129, 28,990
08/03/2016, 389, 09,478
09/03/2016, 459, 89,568
10/03/2016, 567, 86,466
11/03/2016, 237, 28,468
12/03/2016, 178, 66,169
13/03/2016, 379, 92,147
14/03/2016, 236, 13,355
15/03/2016, 570, 23,157
16/03/2016, 480, 21,146
