date, leftPanel, pair, rightPanel
24/12/2018, 267, 55,140
25/12/2018, 269, 70,334
26/12/2018, 240, 68,378
27/12/2018, 299, 04,347
28/12/2018, 280, 01,245
31/12/2018, 249, 58,125
01/01/2019, 189, 83,256
02/01/2019, 269, 76,899
03/01/2019, 145, 04,248
04/01/2019, 236, 15,780
07/01/2019, 357, 56,600
08/01/2019, 245, 13,157
09/01/2019, 368, 79,450
10/01/2019, 248, 49,126
11/01/2019, 990, 84,239
14/01/2019, 135, 96,123
15/01/2019, 130, 41,335
16/01/2019, 688, 29,180
17/01/2019, 128, 19,900
18/01/2019, 459, 86,899
21/01/2019, 125, 83,157
22/01/2019, 267, 52,688
23/01/2019, 359, 73,238
24/01/2019, 380, 06,259
25/01/2019, 248, 45,357
28/01/2019, 138, 29,568
29/01/2019, 568, 07,467
30/01/2019, 347, 41,137
31/01/2019, 369, 88,378
01/02/2019, 670, 38,260
04/02/2019, 159, 50,569
05/02/2019, 356, 49,289
06/02/2019, 570, 21,380
07/02/2019, 123, 66,259
08/02/2019, 136, 02,589
11/02/2019, 679, 21,290
12/02/2019, 789, 48,567
13/02/2019, 230, 52,345
14/02/2019, 130, 40,127
15/02/2019, 110, 28,459
19/02/2018, 190, 06,169
20/02/2018, 789, 49,379
21/02/2018, 890, 74,130
22/02/2018, 389, 05,249
23/02/2018, 160, 70,127
25/02/2019, 236, 17,278
26/02/2019, 469, 94,248
27/02/2019, 246, 28,125
28/02/2019, 356, 44,699
01/03/2019, 157, 33,490
04/03/2019, 115, 78,189
05/03/2019, 890, 74,590
06/03/2019, 557, 78,170
07/03/2019, 357, 51,290
08/03/2019, 268, 64,347
11/03/2019, 799, 59,568
12/03/2019, 344, 11,470
13/03/2019, 280, 04,257
14/03/2019, 225, 97,700
15/03/2019, 238, 37,160
19/03/2019, 330, 65,690
20/03/2019, 159, 53,157
21/03/2019, 136, 08,170
22/03/2019, ***, **,***
23/03/2019, 147, 22,589
25/03/2019, 479, 08,170
26/03/2019, 568, 90,145
27/03/2019, 269, 71,236
28/03/2019, 126, 98,134
29/03/2019, 378, 87,458
01/04/2019, 679, 24,789
02/04/2019, 135, 98,116
03/04/2019, 660, 24,167
04/04/2019, 236, 98,170
05/04/2019, 355, 14,789
08/04/2019, 136, 07,340
09/04/2019, 259, 61,399
10/04/2019, 559, 92,147
11/04/2019, 134, 83,148
12/04/2019, 249, 59,469
15/04/2019, 169, 69,388
16/04/2019, 790, 61,236
17/04/2019, 889, 52,660
18/04/2019, 129, 21,489
19/04/2019, 113, 54,167
